"ID","id_date","id_Ville","id_Exp","id_Contrat","intitule","description"
64,375,NA,2,2,"Data scientist H/F","Au sein du pôle technologique basé à  Sophia-Antipolis, vos missions sont : - Sélection de fonctionnalités, création et optimisation de classificateurs à  l'aide de techniques d'apprentissage automatique et de données de séries chronologiques quantitatives - Application des techniques d'explicabilité de l'IA sur les résultats de l'IA de l'entreprise - Extension des données de l'entreprise avec des sources d'informations tierces si nécessaire - Améliorer les procédures de collecte de données pour inclure des informations pertinentes pour la construction de systèmes de prédiction - Structurer, traiter, nettoyer et vérifier l'intégrité des données utilisées pour l'analyse - Faire des analyses ad hoc et présenter les résultats de manière claire Compétences et qualifications - Excellente compréhension des techniques et algorithmes d'apprentissage automatique, tels que k-NN, Naive Bayes, SVM, Decision Forests, etc. - Expérience avec la boîte à  outils de science des données python de commentaire, telle que PyTorch et scikit-learn - Expérience avec les outils de visualisation de données - Maîtrise de l'utilisation des langages de requête tels que SQL - Bonnes compétences en statistiques appliquées, telles que les distributions, les tests statistiques, la régression, etc. - Bonnes compétences en script et en programmation en python Diplômé d'un Bac +5 en Ecole d'Ingénieur, vous disposez idéalement d'un Doctorat en Data Science. Vous savez mener à  bien des projets et avez une réflexion orienté marketing et R&D. Vous avez une vision stratégique et managériale. Vous êtes motivé, curieux et souhaitez prendre part à  une nouvelle aventure innovante. Vous aimez le travail d'équipe et avez le goût du challenge. Venez rejoindre une belle aventure professionnelle, humaine et technique. Consultante pour Hays Technology, je suis spécialisée dans le recrutement de profils techniques en Etude & Développement et Gestion de Projet sur les Alpes-Maritimes, le Var est, Monaco et la Corse. J'aide les professionnels de la Tech à  développer leur carrière et je veille à  ce que les entreprises soient soutenues par les meilleurs talents. Chez Hays Technology, nous façonnons l'avenir du recrutement. Les compétences en Développement n'ont jamais été aussi nécessaires. Nous sommes en contact permanent avec les acteurs de la Tech en France. Si vous cherchez à  passer à  la prochaine étape de votre carrière, parlons-en aujourd'hui."
65,375,30438,2,1,"Stagiaire Data Scientist H/F","Vos missions Au sein de la Direction de l'Innovation, du Digital et de la Data (DIDD), vous serez rattaché(e) à  la Data Factory de la Direction Data qui a pour mission de : * Constituer et maintenir un pôle d'expertise en data science au service du groupe La Banque Postale * Accompagner les métiers et les filiales dans la construction (mode « build ») de leur projet data (expertise décisionnelle, data visualisation, data science) * Organiser et animer la filière des data scientists Au sein de la Data Factory, constituée de 7 data scientists dont une doctorante de Telecom-Paris, vous aurez pour mission de : * Contribuer aux travaux de recherche actuellement menés autour de l'IA Ethique, digne de confiance, qui se focalisent principalement : * sur l'explicabilité des algorithmes * la lutte contre les biais * le calcul de l'empreinte carbone des algorithmes L'objectif est d'explorer les différentes approches émergentes et en open source sur ces sujets (telles que Shap, Lime, Shapash, CodeCarbone.), et de les implémenter sur des modèles existants. * Optimiser des modèles déjà  développés en testant de nouveaux paramétrages, algorithmes ou de nouvelles variables * Contribuer aux projets transverses de BI plus traditionnelle et de data visualisation du département en partageant les analyses et les résultats * Assurer une veille sur les techniques de machine learning, deep learning et sur les use case innovants dans le milieu bancaire De formation supérieure Bac + 5 en cours (école d'ingénieur ou université) avec une spécialisation Mathématiques, informatiques et/ou statistiques, vous justifiez idéalement d'une première expérience en environnement bancaire. Vous êtes : * rigoureux * curieux * collaboratif Vous maîtrisez : * les modèles statistiques, d'économétries et de machine Learning. * les langages Python (la connaissance de SAS serait un plus). * La connaissance de SPARK/Hadoop et des outils de Data Vizualisation (Qlik, Tableau) est un plus Date de début : À compter de Mars 2022 - Durée : 6 mois Banque citoyenne, La Banque Postale s'engage en faveur de la diversité et de l'égalité des chances pour donner accès à  tous ses métiers sans discrimination de genre, d'origine sociale ou culturelle, d'orientation sexuelle ou de handicap. Rejoignez-nous et construisons ensemble la Banque préférée des Français. Rejoignez La Banque Postale Banque et Citoyenne !"
66,373,35920,2,2,"Data scientist (F/H) H/F","Créée en 2004 autobiz est une start-up innovante, leader des valeurs de marché dans le monde.   Figure incontournable du conseil automobile basé sur la data en Europe, autobiz propose une large gamme d'outils destinés aux professionnels de la distribution, de la location et de l'assurance automobile, afin de développer leur business VO (véhicules d'occasion). autobiz met également ses compétences dans le domaine des valeurs de marché au service de clients internationaux, issus de secteurs d'activité variés (immobilier, emploi, événementiel.). Aujourd'hui basée à  La Défense (92), autobiz dispose également de bureaux à  Berlin, à  Valence (Espagne) et Milan.   Début 2017, le groupe Stellantis est entré au capital d'autobiz, renforçant ainsi sa position sur le marché automobile à  l'international. Depuis 2018, autobiz a signé de nouveaux partenariats stratégiques avec des constructeurs automobiles incontournables (Nissan, Volvo, .). En 2020, autobiz a développé pour ses clients des solutions de reprises à  distance et d'approvisionnement en VO, afin de répondre aux problématiques causées par la crise sanitaire. Pour plus d'informations ? https://www.corporate.autobiz.com/     Vous venez de soutenir votre thèse de doctorat et recherchez votre première expérience ? En qualité de Data Scientist, vous participez à  l'élaboration et au suivi des nombreux projets afin d'aider le pôle Data à  se développer.   A cet effet, vous serez amené(e) à  interagir avec l'ensemble des parties prenantes de l'entreprise : équipes tech, commerciales, consulting, direction, etc. Vos missions principales :   1.   Contribuer au développement du Pôle Data   -           Rédaction des cahiers des charges. -           Architecture base de données. -           Analyse des données automobiles pour plusieurs pays (15 millions d'annonces mensuelles). -           Élaboration de nouveaux KPIs de vérification (Crawl, Data brute, Data traitée); -           Automatisation des process actuels. -           Force de proposition dans le traitement de données. -           Développement de nouveaux produits (Modèles statistiques, modèles mathématiques de traitement de données, modèles approximatifs.).   2.  Participer au bon fonctionnement et au développement de l'entreprise -           Vous vous intéressez à  la vie d'autobiz et à  son marché. -           Vous savez vous intégrer dans l'équipe et plus largement au sein d'autobiz. -           Vous développez une attitude professionnelle (innover, suggérer, conseiller, valoriser). -           Vous aimez la recherche appliquée et utilisez l'informatique pour manipuler des bases des données en utilisant des méthodes statistiques.   Vous venez de soutenir votre thèse / êtes docteur et vous êtes à  la recherche de votre 1ère expérience professionnelle. Vous êtes motivé(e) pour intégrer une structure à  taille humaine en fort développement dans laquelle vous investir pleinement. Vous avez idéalement réalisé des stages dans le domaine du data mining, texte mining, recherches d'informations sur le web, intelligence artificielle. Compétences demandées : -           Maîtrise du SQL et de la modélisation des données. -           Maîtrise des langages de programmation (PHP, R ou Python, Shell). -           Maîtrise des algorithmes de traitement de masse de données.   -           Maîtrise de l'anglais opérationnel. -           Connaissance des langages Perl, Ajax, Java script et/ou Awk serait un plus. -           Connaissance des outils de pilotage de projet serait un plus."
67,373,30438,2,1,"Senior Datascientist (H/F)","Encadrement (oui ou non) : non Activités principales : Au sein de la sous-direction Observation de la santé et de l'assurance-maladie, dans le ""lab innovation et évaluation en santé"", le/la datascientist participe à  différents projets autour des données de santé et contribue à  l'appui transversal que peut apporter l'équipe aux autres bureaux de la sous-direction ou à  d'autres directions du ministère. Les missions peuvent donc être variées et peuvent aller du développement ou de la maintenance évolutive d'applications (collecte de données, datavisualisations, outils opérationnels, etc.), à  l'exploitation de données massives (données du système national des données de santé - SNDS - base médico-administrative extrêmement riche), ou au développement de modèles. Les projets dépendront de l'actualité et des besoins de la Drees mais, à  titre d'illustration, les projets en cours ou récents sont par exemple les suivants : - exploitation d'un distancier pour calculer les communes éloignées de maternités (pour répondre à  un besoin opérationnel de la direction générale de l'offre de soins) ; - participation à  un projet de simulation de la masse salariale hospitalière à  partir de la DSN - mise en place d'un outil de collecte de données sur les structures de soins coordonnées.   Le datascientist aura une part active et devra être force de proposition sur les différents projets mobilisant l'équipe. Il devra également faire preuve d'autonomie et d'une bonne capacité d'adaptation pour mener à  bien des projets de nature différente. Spécificités du poste / Contraintes : Le poste nécessite des compétences élevées en datascience. Une maitrise de R et/ou Python est demandée, R étant particulièrement souhaité. Une expérience avec Rshiny est également un plus."
68,373,30438,2,1,"Data Scientist H/F","Au sein de la section Intelligence Artificielle, le titulaire du poste participe au développement d'outils logiciels au profit des différents métiers de la DRM. Spécialiste des méthodes d'analyse et de visualisation des données (data science, intelligence artificielle et machine-learning), il sélectionne des technologies en lien direct avec les opérationnels. Capable de conduire un projet « sciences de la donnée » du recueil du besoin jusqu'au développement et à  la mise en production, il assure le lien avec les entités opérationnelles et industrielles impliqués dans des projets « données ». Activités : Concevoir, implémenter et mettre en production des algorithmes de traitement des données renseignements d'intérêt militaire en lien avec l'exploitation et la recherche. Identifier, nettoyer et intégrer des données massives dans l'infrastructure technique de la DRM. Mettre en œuvre des solutions techniques visant à  structurer, capitaliser, et partager les données de la DRM. Proposer une expertise technique «  données   » au profit des programmes et des projets conduits par la sous-direction appui de la DRM. Aider les sous-directions exploitation et recherche à  exprimer leur besoin fonctionnel «  données   », soutenir et former les data-analysts de ces centres. Entretenir un dialogue privilégié avec des partenaires publics et privés. Participer au développement logiciel avec les data-engineer et les développeurs full-stack. Participer à  la sensibilisation des analystes renseignement autour des sujets «  données   ». Encadrer et orienter les stagiaires de la section Intelligence Artificielle."
69,372,35913,2,2,"Data scientist (H/F)","Data Scientist H/F Vous êtes rattaché au Chief Data Officer, vous menez ou intervenez sur des projets digitaux, de bout en bout, en tant que Data Scientist. Vous procédez à  la récupération, à  la préparation des données, à  l'évaluation de modèles statistiques, à  leur mise en production et à  leur suivi, par vous-même, ou en sous-traitant ces activités à  des prestataires et en assurant le suivi des travaux. Vos missions : - Pilotage de projet data science : Du cadrage (valeur, faisabilité et risques) à  leur mise en production et leur suivi, - Compréhension des enjeux projets et alignement du modèle à  la valeur attendue, - Communication et vulgarisation des résultats à  des parties-prenantes qui ne connaissant pas la data science, - Pilotage de sous-traitant pour la réalisation, - Mission de faire parler les données, - Exploration data science dans le cadre d'étude de faisabilité, - Préparation de données (récupération, nettoyage, features engineering, traitement de séries temporelles), - Évaluation de la performance de modèles, - Mise en production de modèle, réentrainement et suivi de dérive, - Visualisation des données. Environnement technique : - Python, PySpark, SQL, Sklearn, Pandas, Git, MlFlow, - Random forest, XGBoost, CatBoost, Deep learning. - DataBricks, Azure. Profil : De Bac +5 minimum en école d'Ingénieur avec spécialisation en statistiques, data science ou mathématiques, vous au moins 5 ans d'expérience dans les données et la data science. Les compétences requises sont : Curiosité par rapport à  la problématique métier adressée et par rapport au domaine des batteries ; esprit d'initiative et autonomie ; capacité de travailler en équipe ; capacité à  vulgariser et communiquer des concepts complexes à  des néophytes ; maîtrise courante de l'anglais. Une expérience dans un environnement industriel est un plus. Conditions et Avantages N/C Poste en CDI"
70,372,35932,2,2,"Data Scientist (IT) (H/F)","Sous l'autorité du responsable de la Digital Services Factory et du Digital Technical Lead, et en coordination avec les autres activités digitales du groupe, le Data Scientist expérimenté est chargé de : -Développer des modèles et algorithmes pour les solutions digitales (prévisions de production ou de consommation, maintenance préventive, risk-scoring, détection d'anomalies en temps-réel, NLP et traitements documentaires, reconnaissance d'images, etc.) -En coopération avec l'IT et d'autres entités du Digital, participer à  l'évaluation et la sélection de plateformes data science pouvant couvrir les besoins de citizen data scientists tout comme ceux de data scientists plus expérimentés avec gestion de modèles en production -Travailler sur l'ensemble du pipeline de gestion de données : sélection, nettoyage, stockage, entraînement des modèles, visualisation, industrialisation -Participer à  la mise en place et à  l'encadrement d'une communauté data science croissante au sein de l'entreprise Veille technologique A propos de vous -Diplôme d'ingénieur ou équivalent. Au moins 4 années d'expérience dans la data science -Très bonnes compétences dans les techniques data science : entraînement supervisé et non supervisé, séries temporelles, réseaux de neurones, traitement du langage natural, reconnaissance d'images, etc. -Très bonnes compétences en Python ainsi que de ses environnements et outils -Expérience de mise en production et de maintenance de modèles en production -Bonnes connaissances de l'environnement cloud, préférentiellement Microsoft Azure -Familier des méthodologies agiles (Scrum, Kanban) -Anglais courant (l'anglais est la langue de travail) -Une expérience dans le domaine de l'énergie ou de l'ingénierie est un plus -Une sensibilité à  la gestion de projets et de produits -Grande autonomie, bonne prise d'initiatives, excellente communication, esprit de synthèse"
71,371,28153,2,4,"DATA SCIENTIST - ANALYSTE DE DONNÉES EN PRODUCTION (H/F)","Lieu : Lyon (69) Type de contrat : Intérim de 6 mois Début : Dès que possible Profil : BAC +4/+5 informatique/statistiques/data sciences DATA SCIENTIST - ANALYSTE DE DONNÉES EN PRODUCTION (F/H) Vos missions : - Assurer la politique Qualité lors du suivi des tendances, le traitement de données et de la réalisation d'études - Suivre régulièrement les données de production (paramètres procédés ou résultats de contrôle) et alerter en cas de dérive comprenant l'analyse des données et l'évaluation des tendances. - S'assurer de la pertinence des données saisies dans les bases de données, et le cas échéant, prendre les mesures nécessaires pour les faire corriger - Animer les réunions périodiques de suivi du procédé - Gérer et améliorer la maitrise statistique des procédés - Supporter les outils de traitement des données - Réaliser les études statistiques de routine (capabilité, limites, tendances, PQR ) - Supporter les études statistiques site et MSAT - Rédiger des rapports de synthèse et d'études - Traiter et suivre les CAPA et Change Control associés - Participer aux groupes multidisciplinaires dans le cadre des investigations - Participer aux inspections et aux réponses aux agences de santé en tant qu'expert du procédé de fabrication et statistiques. - Maintenir la documentation technique gérée par le MTS - Piloter ou participer aux groupes multidisciplinaires des Etudes Techniques Approfondies (ETA):Expertise technique sur les sujets. Gestion transversale d'un groupe multidisciplinaire. - Participer activement à  l'amélioration continue (LEAN, SMS) Votre profil - Bac +4/+ 5 informatique, statistiques, data sciences - Connaissance impérative de Python, SAS, APEX - 1ère expérience professionnelle dans le secteur de la production pharmaceutique Votre rigueur, vos qualités relationnelles, votre curiosité et votre autonomie vous permettrons d'être un acteur important dans la réalisation des projets en cours. Convaincu-e que vous êtes la bonne personne pour ce poste ? Alors ne tardez plus, postulez au plus vite à  cette annonce ! Contact : Christine VARENNES Kelly s'engage dans l'insertion et l'accompagnement des personnes en situation de handicap KELLY SCIENTIFIQUE - DES SCIENTIFIQUES, POUR DES SCIENTIFIQUES, PAR DES SCIENTIFIQUES. Pour donner toutes ses chances à  votre candidature, soumettez-nous votre CV via notre site https://www.kellyservices.fr/users/register/new/registration. Nous pourrons ainsi l'étudier rapidement et vous faire un retour dans les meilleurs délais. Par ailleurs, la création de votre espace personnel nous permet de suivre votre dossier et vous donne la possibilité d'être alerté de toutes nos offres."
72,371,NA,2,2,"Data scientist (H/F)","Présentation de l'entreprise : Depuis plus de 30 ans, ISoft fournit une usine de Datascience basée sur l'Intelligence Artificielle et le Machine Learning. La technologie d'ISoft se distingue par ses capacités d'analyse en temps réel inégalées, combinées à  une grande facilité d'utilisation tant pour les utilisateurs métier que pour les équipes informatiques. Avec une très grande expérience dans le Machine Learning et l'Intelligence Artificielle, ISoft a encapsulé des années de connaissances solides et éprouvées, permettant au secteur bancaire, aux télécommunications, aux compagnies d'assurance, aux organismes gouvernementaux et aux institutions européennes une gestion plus rapide et améliorée dans l'exploitation de leurs Datas. Descriptif du poste : Au sein de l'équipe R&D & Statistiques, vous serez en charge des modèles de lutte contre la fraude et des projets de R&D liés à  la modélisation des évènements rares. Vous participerez également au développement et à  l'amélioration de nos produits de Data Science. Vous participerez à  l'accompagnement et la formation de nos utilisateurs dans la mise en œuvre de leurs projets de Data Science tant d'un point de vue technique que méthodologique. Poste à  forte composante veille et R&D, vous serez chargé(e) du suivi de l'état de l'art scientifique et technologique en data science, en particulier dans le domaine de la modélisation d'évènements rares et de la lutte contre la fraude. En tant qu'expert métier de la lutte contre la fraude, vous réaliserez une veille continue sur l'univers des paiements et de la lutte contre la fraude. Vous évaluerez, challengerez et implémenterez les dernières avancées sur ces sujets. Vous interviendrez également sur des projets d'analyse de très gros jeux de données clients, et participerez aux présentations de nos travaux. Laissant une part importante à  la veille technologique et la recherche fondamentale, nous recherchons une personne souhaitant rejoindre une PME dynamique et prête à  prendre en charge la mise en œuvre de projets de lutte contre la fraude, intéressée tant par les statistiques que les nouvelles technologies et le métier de la lutte contre la fraude. Description du profil : De formation bac+5 ou doctorat, vous justifiez d'une expérience de 2 à  15 ans en statistiques La connaissance du monde des paiements et de la lutte contre la fraude serait un plus Dynamique, autonome et créatif, vous aimez gérer de bout en bout vos projets, travailler en équipe et partager vos réflexions Vous êtes méthodique et avez l'esprit analytique, vous savez prendre le recul vous permettant d'avoir une vision globale des solutions Vous savez anticiper et être force de proposition"
73,371,28153,2,2,"Data Scientist F/H - Système, réseaux, données (H/F)","Descriptif du poste: Au sein du Pôle Data, en liaison avec les autres membres de l'équipe (Data Managers, Biostatisticiens, Data Scientists) et les équipes IT (Designers, WEB/IOS Développeurs), vous êtes en charge : - De participer aux opérations de Data Management pour la constitution des bases de données d'études : Extractions, Nettoyage, Intégrité, Automatisation. En partant des données brutes (Raw Data), vous vous attachez à  extraire les informations pertinentes, à  les nettoyer puis à  les restituer sous une forme directement exploitable par les analystes. Ces données alimenteront les études épidémiologiques ou de Machine Learning. - De la conception et de l'optimisation de bases de données pour nos outils de datavisualisation (sites web et applis IOS) - De la réalisation d'analyses statistiques descriptives sur les bases de données du SNDS - De la rédaction des méthodologies détaillant les algorithmes mis en place   Profil recherché: - Vous êtes diplômé d'une grande école de commerce ou d'ingénieur avec une composante quantitative - Vous maitrisez les principales familles d'algorithme et les outils de Data ScienceLangage de programmation adapté (R, Python) - Maîtrise de SQLEnvironnement cloud (GCP, Azure, AWS) et système d'exploitation Linux - Bonne maîtrise des algorithmes de classification/régression - Capacité de déploiement des calculs sur les environnements distribués (Spark)Vous avez une bonne connaissance des solutions type DMP ou Web Analytics Vous tirerez également votre épingle du jeu grâce aux éléments suivants : - Une expérience sur des solutions de data visualisation est un plus - Vous êtes curieux.euse, enthousiaste, pragmatique et rigoureux(euse) - Vous êtes flexible et à  l'aise au sein d'une équipe pluri disciplinaire - Vous avez déjà  travaillé dans un environnement international et justifiez d'un très bon niveau d'anglais (écrit et oral)"
74,369,NA,1,2,"Data scientist (H/F)","Description du poste : · Participer aux ateliers de conception technico-fonctionnels · Comprendre précisément les problématiques métiers et les traduire de manière analytique · Communiquer les résultats et les solutions avec les équipes métiers. · Prendre en charge des activités de développement, écriture du code · Remonter les informations aux équipes de pilotage · Participer aux stand-up daily et autres cérémonies agiles · Echanger sur les techniques avec les autres développeurs · Chiffrer et réestimer le reste à  faire au fil des développements · Développer des fonctionnalités en respectant les bonnes pratiques définies · Développer des tests automatisés (TU/TI) · Corriger les anomalies fonctionnelles et/ou techniques · Participer aux différentes communautés techniques · Effectuer une veille sur les nouvelles technologies et solutions logicielles de data science · Rechercher et expérimenter de nouvelles méthodes de modélisation et de data science Description du profil : Au sein de Transilien, les collaborateurs de de la DSI ont pour objectif d'apporter des services numériques innovants pour contribuer aux enjeux du groupe SNCF en construisant les SI de demain et en les maintenant opérationnels. L'équipe Big DATA Transilien a pour mission de réaliser les applications qui font appel aux technologies Big Data et Data Viz pour les différents métiers de Transilien (Info Voyageurs , Production ou distribution) . Elle gère à  la fois le BUILD et le RUN de ces applicatifs, dont l'exploitation est assurée par DEA."
75,369,28208,2,2,"Data Scientist F/H - Système, réseaux, données (H/F)","Descriptif du poste: Au sein du département Ops, le titulaire de ce poste sera basé&nbsp;à  Lyon. Il intègrera l'équipe Data. Le poste est à  l'interface entre des équipes métiers Navya (mécanique, vente, machine learning .) et le pôle OPS_data Navya. Il aura comme responsabilité&nbsp;: * De travailler durant la phase de montée en maturité de la plateforme Data Science de Navya (Databricks) sur les données des véhicules autonomes Navya : 1) Pour consolider le catalogues de solution algorithmiques qui permet aux usager Navya d'explorer et transformer la donnée des véhicules, 2) Pour fournir aux différentes équipes des KPI tangibles permettant de suivre les évolutions des performances des algorithmes utilisés sur véhicule et faire du suivi de la qualité de service sur site client (maitrise du traitement de données avec Python, librairies pandas, numpy, sklearn, bokeh), 3) Pour être force de proposition, avec les membres Data Engineer de l'équipe, afin proposer des recommandations et de faire évoluer la structure de la donnée et optimiser les pratiques data (Spark, métadonnées, cluster policies. ). * La modélisation de différents dashboards avec nos outils de BI (Tableau Software, Databricks); * La bonne organisation de l'environnement BI de l'entreprise (partage des data sources, dashboards, droits d'accès); * Contrôler la qualité des données; * Synthétiser et vulgariser les informations pour les rendre accessibles aux dirigeants de l'entreprise et autres interlocuteurs métier; * Trouver des sources de données pertinentes, contrôler leur qualité puis les extraire. Profil recherché: * 2 ans d'expérience minimum en entreprise en tant que Data Scientist ou Data Analyst (avec une volonté de se développer en data science) * Maitrise des librairies python de traitement de données (pandas, numpy, sklearn, bokeh.); * Connaissance d'un outil de BI (Tableau Software ou Power BI); * Maîtrise des outils statistiques et des bonnes pratiques nécessaires à  la mise en place d'une base de données; * Force de proposition sur les améliorations et nouvelles fonctionnalités; * Bon relationnel, bonne communication avec les métiers non techniques (Commerce, Marketing, Direction) mais aussi avec les équipes de développement techniques; * Anglais courant."
76,368,35921,1,2,"Data Scientist (H/F)","NOUS CONNAITRE ! Rejoignez la Direction des Systèmes d'information de CACIB, responsable de la conception, du développement, de la maintenance des applications et des systèmes ainsi que de la production informatique et de la gestion des infrastructures techniques de la Banque ! A la pointe de l'innovation technologique, ses équipes accompagnent sur le plan technique et fonctionnel, les activités et projets de développement des différents métiers de la Banque de Financements et d'Investissement dans un environnement international. En intégrant une filière informatique de plus de 2.500 collaborateurs, vous bénéficierez de multiples opportunités professionnelles, grâce à  la diversité de nos métiers et à  nos parcours évolutifs au sein de nos entités. La Direction des Systèmes d'information, « Global IT », recherche un(e) : - Data scientist H/F - Basé à  Montrouge (92) - VOTRE EQUIPE Au sein de Global IT, le pôle ""IT Digital Enablement"" fait partie du dispositif innovation de CACIB. Son champ d'actions couvre 5 activités : - Détecter les tendances technologiques et préparer leur industrialisation - Acculturer CACIB aux nouvelles technologies - Contribuer à  l'accélération de CACIB sur les sujets d'Intelligence Artificielle - Mettre en œuvre des expérimentations et des produits digitaux au sein de la « Digital Factory » - Participer à  l'animation de l'innovation, en collaboration avec le département Innovation & Digital Transformation (IDT) VOS MISSIONS Vous serez mobilisé sur l'activité « Contribuer à  l'accélération de CACIB sur les sujets d'Intelligence Artificielle ». Vous ferez partie d'un dispositif transverse pluridisciplinaire, mobilisant des acteurs de GIT/CIT et IDT, en charge de disséminer l'IA dans tous les métiers et toutes les géographies. En tant que data scientist au sein de ce dispositif transverse, vos missions seront les suivantes : 1/ Contribuer à  la mise en œuvre de cas d'usages pour les métiers de la Banque - Contribuer au cadrage de projets IA et mettre en œuvre des modèles avec une approche data science (exploration et préparation des données, modélisation, etc.), de l'expérimentation à  la production - Contribuer aux activités de RUN des modèles mis en œuvre par le dispositif transverse - Confronter ses approches et ses résultats avec d'autres data scientists - Formaliser et présenter ses résultats à  des audiences expertes comme non expertes 2/ Contribuer à  l'appropriation de l'IA par les métiers et les IT Lines - Contribuer à  l'acculturation de la Banque sur l'intelligence artificielle, au conseil et à  l'apport d'expertise aux équipes de la banque qui montent en maturité 3/ Contribuer aux interactions avec l'écosystème interne et externe - Contribuer à  l'activité de veille, R&D et à  son partage en interne - Participer aux communautés internes (Smart Data, Data science, Dataiku) et du Groupe (Club Big Data) 4/ Développer votre propre expertise et la mettre au service de l'équipe et de la Banque."
77,366,30438,2,1,"Ingénieur(e) de la donnée (data scientist) H/F","Le/la candidat(e) devra travailler sur l'exploitation et l'analyse de données, qu'elles soient structurées ou non et être capable d'en identifier les qualités nécessaires à  servir les enjeux de modernisation, en particulier  : - Extraire et analyser les données issues de gisements de données (bigdata) - Identifier des données pertinentes et concevoir des entrepôts de données (data warehouse) - Identifier les données pertinentes, en évaluer la qualité et la richesse pour les intégrer dans le SI métier et en faciliter la visualisation (dataviz)."
78,365,11101,2,1,"Data Scientist bilingue (H/F)","Bunzl offre une gamme large et profonde de biens, de services et de solutions pour les professionnels français ainsi que pour le monde entier. Qu'est-ce que le Programme Jeunes Talents ? Il s'agit d'une formidable opportunité de carrière qui vous permettra de développer votre professionnalisme et également d'apprendre à  connaître une entreprise mondiale dans une perspective internationale. Le programme est divisé en 3 périodes de six mois (18 mois au total). La première période se déroulera chez PLG Quimper. Ensuite, les périodes 2 et 3 auront lieu dans l'une des filiales de Bunzl en Europe. Ce faisant, vous parviendrez à  une compréhension plus nuancée et internationale de l'entreprise et vous développerez vos compétences professionnelles. Description du poste : Pour votre première mission chez PLG Quimper, en tant que Data Scientist, vous serez impliqué dans des projets visant à  améliorer l'efficacité opérationnelle par l'exploitation de données complexes. Vos projets s'articuleront autour de la thématique suivante : La vision 360 : La segmentation client, churn detection, scoring client. L'exploitation des données : modèles statistiques et développement de machine learning utiles pour la prédiction de la demande future. Au quotidien, votre tâche est partagée entre la gestion de projet et la production de livrables tels que : l'expression des besoins, les feuilles de route, le business case, la gouvernance des processus de données, la programmation d'algorithme et/ou de pipeline de données. Compétences : Vous êtes titulaire d'un Master ou d'un diplôme d'école de commerce spécialisé dans les données ou la finance. àŠtre à  l'aise en anglais, et aussi avoir une compréhension d'une autre langue européenne (espagnol, néerlandais notre allemand) sera génial ! Vous avez déjà  mis en pratique vos connaissances dans le domaine de la Data Science lors d'une première expérience et vous avez déjà  expérimenté le machine learning et le deep learning. Toute expérience d'outil sera un bon atout pour nous conduire vers la bonne solution. Technophile, vous êtes passionné par le traitement des données, toujours à  la recherche des prochaines technologies innovantes et des différentes approches actuelles. Vous êtes reconnu pour votre proactivité, votre rigueur et votre sens du relationnel. Vous recherchez une opportunité de compléter votre expérience à  l'étranger à  partir de février 2022."
79,363,11719,2,2,"Ingénieur DATA SCIENTIST F/H - Système, réseaux, données (H/F)","Descriptif du poste: Vous êtes à  la recherche d'un poste de Data Scientist / Data Analyst, alors ce poste est fait pour vous ! Vous devrez pour réaliser à  bien ce projet avoir  : Une très bonnes connaissances et expérience professionnelle confirmée dans les domaines de la Data et de l'IA Une très bonne connaissance des langages de programmation de Data Science (Python/R) Une très bonnes connaissances et expérience professionnelle en développement d'algorithmes de data science  et statistiques Une connaissance des technologies et frameworks de l'écosystème du Big Data (Hadoop, Spark, etc.) Avoir des compétences de vulgarisation et de simplification Maîtriser le travail en équipe Agile (méthodes Scrum, Kanban, ScumBan et CRISP DM) Avoir une expérience de 2  ans minimum dans des missions similaires =&gt; Important : Avoir déjà   travailler avec du ""Power BI"" ou du ""Tableau software"" pour prétendre au poste   =&gt;   Projet dans la DEFENSE, une habilitation sera demandée Profil recherché: De formation Ingénieur  ou équivalent Bac+5 avec une spécialisation big data/ data science, vous justifiez d'une expérience significative dans ce domaine. Vous maîtrisez les principaux algorithmes de data science, connaissez l'environnement Linux Red Hat, maîtrisez les langages de programmations utilisées en Data Science (python, R, ...), les méthodes et outils d'intégration continue (par exemple GIT) et les outils open source autours de la Data Science et de l'écosystème HADOOP (par exemple Spark). Votre niveau d'anglais vous permet d'échanger dans un context international."
